X,Y,Z,Polar,Azimuth,Elevation,Frequency,Magnitude,Phase
-130.0,-169.999,0.0,0.0,-180.0,-120.0,11800000000.0,1.3351648017898352e-05,117.91363962355422
-130.0,-169.999,0.0,0.0,-180.0,-120.0,12000000000.0,1.4739110003650209e-05,-2.8787516301605853
-130.0,-169.999,0.0,0.0,-180.0,-110.0,8000000000.0,2.3788924923270494e-05,127.01748626832503
-130.0,-169.999,0.0,0.0,-180.0,-110.0,8200000000.0,1.9072277332138394e-05,-31.754529579038195
-130.0,-169.999,0.0,0.0,-180.0,-110.0,8400000000.0,2.1549095373127476e-05,155.6625774944426
-130.0,-169.999,0.0,0.0,-180.0,-110.0,8600000000.0,2.2435755676435883e-05,25.0018736516289
-130.0,-169.999,0.0,0.0,-180.0,-110.0,8800000000.0,1.6488996413715692e-05,-170.16195253774657
-130.0,-169.999,0.0,0.0,-180.0,-110.0,9000000000.0,2.418815702633419e-05,57.04157830415932
-130.0,-169.999,0.0,0.0,-180.0,-110.0,9200000000.0,1.6122802778729135e-05,-78.83744959908893
-130.0,-169.999,0.0,0.0,-180.0,-110.0,9400000000.0,1.617240486424765e-05,86.25495950574086
-130.0,-169.999,0.0,0.0,-180.0,-110.0,9600000000.0,1.8618192050843714e-05,-56.74844947143456
-130.0,-169.999,0.0,0.0,-180.0,-110.0,9800000000.0,1.4777600214072047e-05,-177.7831080268247
-130.0,-169.999,0.0,0.0,-180.0,-110.0,10000000000.0,1.2289275792159155e-05,11.487246937023603
-130.0,-169.999,0.0,0.0,-180.0,-110.0,10200000000.0,1.8048629016088728e-05,-124.30248786631006
-130.0,-169.999,0.0,0.0,-180.0,-110.0,10400000000.0,1.2420154301106892e-05,106.66453631237017
-130.0,-169.999,0.0,0.0,-180.0,-110.0,10600000000.0,1.2511925606732324e-05,-62.85804755273508
-130.0,-169.999,0.0,0.0,-180.0,-110.0,10800000000.0,2.0345100350955975e-05,168.80984797328702
-130.0,-169.999,0.0,0.0,-180.0,-110.0,11000000000.0,2.0323087350383157e-05,20.924399355175407
-130.0,-169.999,0.0,0.0,-180.0,-110.0,11200000000.0,2.0296943791178117e-05,-159.27569672709245
-130.0,-169.999,0.0,0.0,-180.0,-110.0,11400000000.0,2.331129552643954e-05,58.91530125565843
-130.0,-169.999,0.0,0.0,-180.0,-110.0,11600000000.0,1.5330005792539676e-05,-81.86431075354595
-130.0,-169.999,0.0,0.0,-180.0,-110.0,11800000000.0,1.1944595240659643e-05,117.56283904455336
-130.0,-169.999,0.0,0.0,-180.0,-110.0,12000000000.0,1.3324480204848579e-05,-3.5943380157304174
-130.0,-169.999,0.0,0.0,-180.0,-100.0,8000000000.0,2.284161335900991e-05,127.00484939988573
