X,Y,Z,Polar,Azimuth,Elevation,Frequency,Magnitude,Phase
0.0,0.0,0.0,0.0,-180.0,-180.0,9000000000.0,3.646628666263068e-05,171.24386530997333
0.0,0.0,0.0,0.0,-180.0,-180.0,10000000000.0,8.423007974839511e-05,-20.687940842070134
0.0,0.0,0.0,0.0,-180.0,-180.0,11000000000.0,1.9288533082346e-05,-3.1184886931222153
0.0,0.0,0.0,0.0,-180.0,-180.0,12000000000.0,1.0000000266062396e-10,45.0
0.0,0.0,0.0,0.0,-180.0,-165.0,9000000000.0,4.9794820186891926e-05,-173.60521660633322
0.0,0.0,0.0,0.0,-180.0,-165.0,10000000000.0,8.676240608704498e-05,-13.294029476251923
0.0,0.0,0.0,0.0,-180.0,-165.0,11000000000.0,2.171224416396435e-05,-2.7844382420958858
0.0,0.0,0.0,0.0,-180.0,-165.0,12000000000.0,4.643789041825651e-06,135.36797991971468
0.0,0.0,0.0,0.0,-180.0,-150.0,9000000000.0,5.7549257899914126e-05,-172.26280459866
0.0,0.0,0.0,0.0,-180.0,-150.0,10000000000.0,8.220674640607182e-05,-13.9241577267775
0.0,0.0,0.0,0.0,-180.0,-150.0,11000000000.0,2.0883035898532593e-05,-2.752669961493035
0.0,0.0,0.0,0.0,-180.0,-150.0,12000000000.0,3.665498198712966e-06,130.73469807044538
0.0,0.0,0.0,0.0,-180.0,-135.0,9000000000.0,6.39134612141339e-05,-171.79576014788216
0.0,0.0,0.0,0.0,-180.0,-135.0,10000000000.0,8.07620486111447e-05,-13.745508564989072
0.0,0.0,0.0,0.0,-180.0,-135.0,11000000000.0,1.933813874251707e-05,-1.5601458581692613
0.0,0.0,0.0,0.0,-180.0,-135.0,12000000000.0,3.0018259591836766e-06,136.33712812498376
0.0,0.0,0.0,0.0,-180.0,-120.0,9000000000.0,6.989625284113161e-05,-171.02117367803515
0.0,0.0,0.0,0.0,-180.0,-120.0,10000000000.0,8.264058134208156e-05,-12.947403599252505
0.0,0.0,0.0,0.0,-180.0,-120.0,11000000000.0,1.886553074487193e-05,0.40903584560215833
0.0,0.0,0.0,0.0,-180.0,-120.0,12000000000.0,2.837984314482728e-06,125.96221925895387
0.0,0.0,0.0,0.0,-180.0,-105.0,9000000000.0,7.234284815122294e-05,-170.8224727770536
0.0,0.0,0.0,0.0,-180.0,-105.0,10000000000.0,8.438376766201957e-05,-12.153083757358251
0.0,0.0,0.0,0.0,-180.0,-105.0,11000000000.0,1.8782272060428704e-05,0.5425463158178906
0.0,0.0,0.0,0.0,-180.0,-105.0,12000000000.0,2.186839116782485e-06,124.15854627517244
0.0,0.0,0.0,0.0,-180.0,-90.0,9000000000.0,7.333849031166649e-05,-170.44055633266458
0.0,0.0,0.0,0.0,-180.0,-90.0,10000000000.0,8.527172868850379e-05,-12.772375442325334
0.0,0.0,0.0,0.0,-180.0,-90.0,11000000000.0,1.8256527277141467e-05,2.678612595836525
