X,Y,Z,Polar,Azimuth,Elevation,Frequency,Magnitude,Phase
0.0,0.0,0.0,0.0,-90.0,-180.0,1000000000.0,0.0002426762033992,-121.7418104941072
0.0,0.0,0.0,0.0,-90.0,-180.0,1250000000.0,0.0001798515863098,-136.89806805150693
0.0,0.0,0.0,0.0,-90.0,-180.0,1500000000.0,1.7577586705195228e-05,101.79723254051918
0.0,0.0,0.0,0.0,-90.0,-180.0,1750000000.0,0.0001292082383767,-133.28970282425288
0.0,0.0,0.0,0.0,-90.0,-180.0,2000000000.0,0.0004734257584494,76.85718549020513
0.0,0.0,0.0,0.0,-90.0,-180.0,2250000000.0,8.134118391602621e-05,56.65404546616555
0.0,0.0,0.0,0.0,-90.0,-180.0,2500000000.0,0.0001746958707982,-49.81468082662538
0.0,0.0,0.0,0.0,-90.0,-180.0,2750000000.0,7.677693032142989e-05,-163.14755672676222
0.0,0.0,0.0,0.0,-90.0,-180.0,3000000000.0,0.0001124560322758,-53.58972165074229
0.0,0.0,0.0,0.0,-90.0,-180.0,3250000000.0,8.4173472396669e-05,76.46757728807292
0.0,0.0,0.0,0.0,-90.0,-180.0,3500000000.0,0.0001016684403181,9.37253893827692
0.0,0.0,0.0,0.0,-90.0,-180.0,3750000000.0,0.0004017008980797,-160.32609650971813
0.0,0.0,0.0,0.0,-90.0,-180.0,4000000000.0,0.0004497002191412,-24.65200316684731
0.0,0.0,0.0,0.0,-90.0,-180.0,4250000000.0,0.0001933396787179,-177.32752184435424
0.0,0.0,0.0,0.0,-90.0,-180.0,4500000000.0,0.0001451005464279,49.38175082526221
0.0,0.0,0.0,0.0,-90.0,-180.0,4750000000.0,6.563385457028255e-05,34.76075843313261
0.0,0.0,0.0,0.0,-90.0,-180.0,5000000000.0,4.908590970752431e-05,-95.06299213007114
0.0,0.0,0.0,0.0,-90.0,-180.0,5250000000.0,2.81431576658235e-05,-140.21764124258448
0.0,0.0,0.0,0.0,-90.0,-180.0,5500000000.0,4.726825549152395e-05,-171.23642958124853
0.0,0.0,0.0,0.0,-90.0,-180.0,5750000000.0,6.461734783094243e-05,48.57903690168714
0.0,0.0,0.0,0.0,-90.0,-180.0,6000000000.0,1.607159696376029e-05,-59.88283759107178
0.0,0.0,0.0,0.0,-90.0,-175.0,1000000000.0,0.0002452899900426,-124.79057771612818
