X,Y,Z,Polar,Azimuth,Elevation,Frequency,Magnitude,Phase
0.0,0.0,0.0,0.0,-180.0,-90.0,8000000000.0,3.20758673834785e-05,108.28904983314285
0.0,0.0,0.0,0.0,-180.0,-90.0,8050000000.0,4.723788913778854e-05,-152.46576777818728
0.0,0.0,0.0,0.0,-180.0,-90.0,8100000000.0,3.041242719156194e-05,-4.965484134577368
0.0,0.0,0.0,0.0,-180.0,-90.0,8150000000.0,3.5575278590623854e-05,108.19840341383403
0.0,0.0,0.0,0.0,-180.0,-90.0,8200000000.0,2.9479689660089708e-05,-116.77676895997443
0.0,0.0,0.0,0.0,-180.0,-90.0,8250000000.0,3.569173849694347e-05,13.97510363536492
0.0,0.0,0.0,0.0,-180.0,-90.0,8300000000.0,3.4444449634578286e-05,132.6910678169783
0.0,0.0,0.0,0.0,-180.0,-90.0,8350000000.0,3.2297176647169954e-05,-113.05622442550643
0.0,0.0,0.0,0.0,-180.0,-90.0,8400000000.0,2.6761691570289425e-05,14.972172794424061
0.0,0.0,0.0,0.0,-180.0,-90.0,8450000000.0,3.4646924126751854e-05,139.88967066883998
0.0,0.0,0.0,0.0,-180.0,-90.0,8500000000.0,2.9825165240339752e-05,-88.45482044774013
0.0,0.0,0.0,0.0,-180.0,-90.0,8550000000.0,3.401162483069134e-05,36.73038280112659
0.0,0.0,0.0,0.0,-180.0,-90.0,8600000000.0,3.468261774030472e-05,163.06253505021294
0.0,0.0,0.0,0.0,-180.0,-90.0,8650000000.0,3.109247861356183e-05,-61.18674230098307
0.0,0.0,0.0,0.0,-180.0,-90.0,8700000000.0,3.2073458274068293e-05,47.82695947560811
0.0,0.0,0.0,0.0,-180.0,-90.0,8750000000.0,3.157356939945956e-05,172.2379898601384
0.0,0.0,0.0,0.0,-180.0,-90.0,8800000000.0,2.1654681524273224e-05,-59.74557404033718
0.0,0.0,0.0,0.0,-180.0,-90.0,8850000000.0,2.2952462344338358e-05,88.56659991678498
0.0,0.0,0.0,0.0,-180.0,-90.0,8900000000.0,3.1349582467785756e-05,-140.2548865644569
0.0,0.0,0.0,0.0,-180.0,-90.0,8950000000.0,4.263004047923014e-05,-29.916074874338026
0.0,0.0,0.0,0.0,-180.0,-90.0,9000000000.0,3.033278213861783e-05,88.54931202100155
0.0,0.0,0.0,0.0,-180.0,-90.0,9050000000.0,2.285234214071284e-05,-152.4274097962821
0.0,0.0,0.0,0.0,-180.0,-90.0,9100000000.0,1.587131435168493e-05,-46.18100000323618
0.0,0.0,0.0,0.0,-180.0,-90.0,9150000000.0,1.9156753302428913e-05,95.77640251767572
